20260611 020400;1.15885;1.15885;1.15870;1.15875;59
20260611 020500;1.15880;1.15880;1.15870;1.15870;28
20260611 020600;1.15865;1.15875;1.15860;1.15875;45
20260611 020700;1.15875;1.15875;1.15865;1.15870;50
20260611 020800;1.15870;1.15875;1.15870;1.15870;54
20260611 020900;1.15875;1.15875;1.15865;1.15865;26
20260611 021000;1.15865;1.15865;1.15860;1.15865;15
20260611 021100;1.15870;1.15875;1.15870;1.15875;29
20260611 021200;1.15875;1.15880;1.15875;1.15875;145
20260611 021300;1.15875;1.15890;1.15875;1.15890;71
20260611 021400;1.15890;1.15890;1.15880;1.15880;26
20260611 021500;1.15885;1.15900;1.15885;1.15900;45
20260611 021600;1.15895;1.15895;1.15895;1.15895;10
20260611 021700;1.15895;1.15900;1.15895;1.15900;15
20260611 021800;1.15895;1.15910;1.15895;1.15905;50
20260611 021900;1.15900;1.15900;1.15900;1.15900;3
20260611 022000;1.15900;1.15905;1.15900;1.15905;22
20260611 022100;1.15900;1.15900;1.15895;1.15895;11
20260611 022200;1.15890;1.15895;1.15880;1.15880;38
20260611 022300;1.15875;1.15875;1.15875;1.15875;13
20260611 022400;1.15875;1.15875;1.15870;1.15875;27
20260611 022500;1.15880;1.15890;1.15880;1.15890;19
20260611 022700;1.15885;1.15885;1.15875;1.15880;40
20260611 022800;1.15875;1.15880;1.15870;1.15880;51
20260611 022900;1.15875;1.15875;1.15865;1.15870;71
20260611 023000;1.15870;1.15870;1.15865;1.15865;11
20260611 023100;1.15870;1.15875;1.15865;1.15870;49
20260611 023200;1.15870;1.15880;1.15870;1.15875;117
20260611 023300;1.15875;1.15875;1.15870;1.15875;39
20260611 023400;1.15875;1.15875;1.15870;1.15875;43
20260611 023500;1.15875;1.15880;1.15875;1.15880;4
20260611 023600;1.15880;1.15880;1.15870;1.15875;14
20260611 023700;1.15880;1.15895;1.15880;1.15895;58
20260611 023800;1.15900;1.15900;1.15895;1.15900;59
20260611 023900;1.15900;1.15900;1.15890;1.15890;16
20260611 024000;1.15885;1.15885;1.15880;1.15880;10
20260611 024100;1.15885;1.15885;1.15875;1.15875;81
20260611 024200;1.15875;1.15875;1.15865;1.15875;63
20260611 024300;1.15880;1.15885;1.15875;1.15885;55
20260611 024400;1.15885;1.15885;1.15870;1.15870;19
20260611 024500;1.15865;1.15875;1.15865;1.15875;36
20260611 024600;1.15880;1.15890;1.15880;1.15890;225
20260611 024700;1.15885;1.15885;1.15870;1.15870;32
20260611 024800;1.15870;1.15870;1.15860;1.15860;34
20260611 024900;1.15860;1.15865;1.15860;1.15865;34
20260611 025000;1.15860;1.15860;1.15845;1.15850;19
20260611 025100;1.15855;1.15855;1.15850;1.15850;15
20260611 025200;1.15850;1.15850;1.15840;1.15845;67
20260611 025300;1.15845;1.15845;1.15840;1.15845;31
20260611 025400;1.15845;1.15860;1.15845;1.15860;19
20260611 025500;1.15860;1.15875;1.15860;1.15875;32
20260611 025600;1.15875;1.15875;1.15865;1.15865;48
20260611 025700;1.15855;1.15855;1.15840;1.15845;62
20260611 025800;1.15845;1.15865;1.15845;1.15855;117
20260611 025900;1.15855;1.15855;1.15850;1.15850;30
20260611 030000;1.15855;1.15855;1.15850;1.15850;23
20260611 030100;1.15855;1.15865;1.15850;1.15855;108
20260611 030200;1.15855;1.15860;1.15850;1.15850;98
20260611 030300;1.15850;1.15865;1.15850;1.15860;112
20260611 030400;1.15860;1.15880;1.15860;1.15880;140
20260611 030500;1.15880;1.15890;1.15880;1.15885;139
20260611 030600;1.15890;1.15890;1.15885;1.15885;101
20260611 030700;1.15890;1.15895;1.15885;1.15895;170
20260611 030800;1.15895;1.15900;1.15890;1.15900;135
20260611 030900;1.15905;1.15910;1.15905;1.15905;82
20260611 031000;1.15910;1.15910;1.15900;1.15900;50
20260611 031100;1.15905;1.15910;1.15905;1.15910;53
20260611 031200;1.15905;1.15910;1.15905;1.15905;71
20260611 031300;1.15905;1.15905;1.15895;1.15895;11
20260611 031400;1.15895;1.15900;1.15885;1.15900;761
20260611 031500;1.15905;1.15910;1.15900;1.15905;58
20260611 031600;1.15905;1.15915;1.15905;1.15915;41
20260611 031700;1.15915;1.15940;1.15915;1.15935;113
20260611 031800;1.15930;1.15940;1.15930;1.15930;64
20260611 031900;1.15930;1.15940;1.15925;1.15940;74
20260611 032000;1.15940;1.15940;1.15930;1.15940;61
20260611 032100;1.15935;1.15950;1.15935;1.15940;92
20260611 032200;1.15945;1.15945;1.15925;1.15930;56
20260611 032300;1.15925;1.15935;1.15925;1.15935;75
20260611 032400;1.15940;1.15950;1.15940;1.15950;87
20260611 032500;1.15950;1.15955;1.15950;1.15950;89
