20260617 031100;30563.50;30564.25;30561.50;30563.00;67
20260617 031200;30563.00;30579.75;30563.00;30577.00;222
20260617 031300;30577.75;30579.00;30569.50;30569.75;154
20260617 031400;30569.50;30573.50;30567.00;30573.50;106
20260617 031500;30573.50;30576.00;30571.25;30575.50;82
20260617 031600;30575.50;30579.00;30573.75;30575.50;132
20260617 031700;30575.25;30576.00;30567.75;30568.25;91
20260617 031800;30568.75;30573.75;30565.50;30573.75;140
20260617 031900;30573.00;30575.00;30558.00;30558.00;151
20260617 032000;30558.75;30562.25;30554.25;30559.00;126
20260617 032100;30559.75;30559.75;30550.25;30552.00;110
20260617 032200;30551.50;30555.75;30548.50;30554.25;86
20260617 032300;30554.25;30558.50;30554.25;30555.00;47
20260617 032400;30556.75;30557.50;30551.25;30552.25;47
20260617 032500;30553.50;30554.25;30540.75;30544.25;130
20260617 032600;30544.50;30545.50;30539.75;30541.25;81
20260617 032700;30540.00;30546.75;30538.50;30544.75;64
20260617 032800;30546.25;30548.25;30542.25;30544.00;65
20260617 032900;30546.00;30546.00;30542.00;30545.00;43
20260617 033000;30545.25;30552.75;30544.75;30552.00;68
20260617 033100;30552.25;30557.50;30551.00;30555.75;52
20260617 033200;30556.75;30563.00;30555.50;30559.25;112
20260617 033300;30558.75;30559.75;30552.50;30556.75;72
20260617 033400;30556.25;30558.75;30550.25;30550.25;49
20260617 033500;30551.00;30551.50;30543.25;30548.75;88
20260617 033600;30547.25;30563.75;30547.25;30561.00;129
20260617 033700;30561.00;30563.50;30558.75;30562.75;42
20260617 033800;30562.50;30563.50;30557.50;30560.75;46
20260617 033900;30561.75;30565.00;30560.75;30562.75;61
20260617 034000;30564.25;30569.75;30564.25;30568.50;71
20260617 034100;30568.75;30573.25;30566.75;30566.75;113
20260617 034200;30567.00;30569.50;30560.75;30561.25;50
20260617 034300;30562.25;30566.50;30562.25;30565.25;38
20260617 034400;30565.50;30566.25;30561.50;30562.50;23
20260617 034500;30565.00;30565.00;30559.50;30560.00;39
20260617 034600;30560.75;30565.50;30556.75;30561.00;52
20260617 034700;30559.50;30562.25;30559.50;30562.25;24
20260617 034800;30561.75;30561.75;30556.25;30558.75;65
20260617 034900;30559.00;30559.00;30549.75;30551.00;141
20260617 035000;30552.50;30554.50;30550.25;30552.50;64
20260617 035100;30553.50;30554.25;30549.25;30551.25;113
20260617 035200;30551.00;30556.00;30551.00;30554.75;60
20260617 035300;30553.25;30564.25;30553.00;30562.00;126
20260617 035400;30561.00;30566.50;30555.75;30555.75;66
20260617 035500;30556.50;30559.50;30553.75;30555.75;44
20260617 035600;30556.00;30562.75;30555.00;30561.25;37
20260617 035700;30562.25;30566.25;30560.75;30563.25;96
20260617 035800;30561.50;30562.75;30560.00;30561.50;31
20260617 035900;30562.00;30565.75;30560.75;30562.00;35
20260617 040000;30562.00;30562.50;30556.50;30559.25;84
20260617 040100;30560.50;30572.75;30558.50;30572.00;159
20260617 040200;30571.00;30575.75;30570.50;30574.75;185
20260617 040300;30574.75;30575.00;30568.50;30573.75;127
20260617 040400;30574.50;30574.50;30564.00;30566.50;83
20260617 040500;30565.75;30565.75;30551.00;30557.25;130
20260617 040600;30557.25;30576.00;30557.00;30572.75;130
20260617 040700;30572.25;30574.00;30568.00;30570.25;87
20260617 040800;30569.75;30574.50;30569.50;30573.00;120
20260617 040900;30573.00;30584.50;30572.00;30583.25;200
20260617 041000;30582.50;30583.25;30574.25;30580.25;133
20260617 041100;30577.75;30580.50;30552.50;30552.50;186
20260617 041200;30555.00;30556.00;30540.00;30555.75;200
20260617 041300;30555.25;30555.75;30545.00;30546.75;191
20260617 041400;30545.00;30556.00;30541.50;30548.50;179
20260617 041500;30546.50;30547.25;30534.25;30539.75;129
20260617 041600;30540.25;30547.50;30537.50;30545.50;88
20260617 041700;30545.25;30548.50;30542.50;30547.25;85
20260617 041800;30546.50;30551.00;30539.75;30539.75;107
20260617 041900;30541.25;30543.25;30535.00;30538.75;86
20260617 042000;30538.75;30542.00;30528.00;30532.00;113
20260617 042100;30531.75;30535.75;30525.25;30529.50;159
20260617 042200;30532.00;30537.50;30529.00;30529.00;72
20260617 042300;30530.50;30536.25;30529.50;30532.50;92
20260617 042400;30532.00;30544.00;30531.25;30542.00;100
20260617 042500;30542.25;30542.25;30531.50;30536.00;95
20260617 042600;30536.50;30536.75;30528.25;30530.75;101
20260617 042700;30531.00;30540.00;30530.50;30537.75;105
20260617 042800;30537.25;30542.50;30535.50;30541.00;46
20260617 042900;30541.00;30541.25;30531.00;30531.00;96
20260617 043000;30528.75;30528.75;30513.75;30518.75;316
20260617 043100;30520.25;30525.00;30514.00;30519.75;151
20260617 043200;30520.25;30520.25;30492.00;30493.50;346
20260617 043300;30494.50;30509.50;30494.25;30505.75;177
20260617 043400;30507.25;30510.25;30498.00;30508.00;146
20260617 043500;30508.50;30513.25;30497.00;30501.00;184
20260617 043600;30501.00;30504.50;30486.75;30489.25;193
20260617 043700;30490.00;30498.25;30486.75;30491.75;161
20260617 043800;30490.00;30494.25;30480.25;30484.00;194
20260617 043900;30482.25;30492.25;30480.25;30487.50;117
20260617 044000;30488.50;30492.25;30477.75;30481.75;107
20260617 044100;30483.00;30490.75;30478.50;30490.25;116
20260617 044200;30489.25;30496.00;30488.75;30489.50;83
20260617 044300;30487.75;30502.75;30485.75;30495.50;108
20260617 044400;30493.25;30499.25;30490.50;30496.00;76
20260617 044500;30497.75;30498.25;30484.00;30487.25;68
20260617 044600;30485.25;30488.25;30480.00;30482.75;124
20260617 044700;30482.50;30483.25;30467.00;30469.75;287
20260617 044800;30470.25;30481.00;30468.75;30477.75;99
20260617 044900;30477.25;30480.25;30467.25;30470.50;121
20260617 045000;30472.50;30480.00;30465.00;30468.25;134
20260617 045100;30467.25;30472.00;30464.50;30468.50;97
20260617 045200;30467.75;30478.75;30467.75;30478.00;54
20260617 045300;30478.75;30492.00;30475.75;30487.50;140
20260617 045400;30488.75;30489.75;30483.75;30485.25;89
20260617 045500;30486.25;30501.00;30485.00;30494.25;122
20260617 045600;30495.25;30496.50;30490.75;30494.75;60
20260617 045700;30494.50;30503.75;30492.50;30502.75;72
20260617 045800;30500.75;30511.25;30500.75;30510.00;150
20260617 045900;30509.25;30514.25;30507.25;30512.00;146
20260617 050000;30512.50;30512.75;30503.25;30509.75;94
20260617 050100;30510.75;30517.75;30507.00;30511.75;134
20260617 050200;30511.00;30517.00;30510.25;30516.25;92
20260617 050300;30516.00;30519.50;30514.50;30517.50;63
20260617 050400;30516.25;30517.75;30512.00;30516.00;48
20260617 050500;30517.50;30526.00;30516.50;30518.75;110
20260617 050600;30518.00;30518.00;30507.00;30517.50;101
20260617 050700;30517.50;30518.25;30512.00;30513.25;54
20260617 050800;30515.50;30523.00;30513.00;30521.50;129
20260617 050900;30522.00;30523.75;30514.50;30516.00;76
20260617 051000;30514.00;30515.50;30506.00;30508.00;86
20260617 051100;30507.25;30508.25;30491.50;30494.25;218
20260617 051200;30494.75;30502.75;30493.75;30501.25;76
20260617 051300;30499.25;30507.00;30497.25;30505.25;50
20260617 051400;30505.25;30508.50;30503.75;30507.00;28
20260617 051500;30505.50;30507.00;30502.25;30506.50;40
20260617 051600;30505.25;30515.50;30502.75;30505.50;100
20260617 051700;30505.50;30510.00;30501.50;30503.25;65
20260617 051800;30503.25;30504.25;30493.25;30495.75;94
20260617 051900;30496.75;30499.75;30492.00;30495.50;78
20260617 052000;30496.75;30501.75;30496.75;30499.50;29
20260617 052100;30496.75;30501.25;30493.25;30494.00;65
20260617 052200;30495.50;30507.75;30495.25;30506.00;63
20260617 052300;30505.00;30512.50;30503.75;30511.00;74
20260617 052400;30508.75;30512.00;30504.75;30507.25;51
20260617 052500;30507.50;30511.00;30505.00;30506.75;55
20260617 052600;30509.00;30519.00;30508.75;30508.75;109
20260617 052700;30508.75;30518.50;30508.50;30517.25;37
20260617 052800;30517.75;30519.00;30515.00;30519.00;57
20260617 052900;30518.00;30519.00;30511.00;30514.00;55
20260617 053000;30515.25;30516.00;30511.25;30516.00;29
20260617 053100;30516.00;30524.00;30516.00;30519.00;91
20260617 053200;30521.25;30526.50;30520.25;30524.00;102
20260617 053300;30524.75;30526.25;30513.00;30514.25;66
20260617 053400;30514.00;30515.00;30505.50;30505.50;53
20260617 053500;30506.50;30513.00;30496.75;30498.75;395
20260617 053600;30498.25;30501.75;30497.00;30497.50;140
20260617 053700;30497.00;30506.25;30497.00;30505.50;64
20260617 053800;30505.25;30505.25;30497.00;30497.75;48
20260617 053900;30499.00;30499.00;30485.25;30488.00;196
20260617 054000;30486.75;30497.50;30486.75;30494.75;87
20260617 054100;30493.50;30498.50;30488.25;30490.25;48
20260617 054200;30491.25;30497.75;30490.50;30496.00;29
20260617 054300;30496.25;30501.25;30494.25;30495.75;34
20260617 054400;30494.25;30497.25;30490.75;30490.75;49
20260617 054500;30491.75;30500.50;30489.75;30498.25;130
20260617 054600;30498.25;30505.25;30498.25;30501.50;71
20260617 054700;30501.25;30503.00;30494.50;30497.75;49
20260617 054800;30498.25;30499.75;30492.00;30493.00;72
20260617 054900;30492.00;30495.25;30487.00;30488.00;92
20260617 055000;30488.75;30489.75;30480.00;30483.75;98
20260617 055100;30482.25;30482.50;30474.00;30475.75;131
20260617 055200;30473.50;30477.00;30467.00;30468.00;98
20260617 055300;30468.25;30473.25;30465.25;30469.50;105
20260617 055400;30469.00;30469.25;30455.00;30456.50;247
20260617 055500;30454.50;30462.25;30448.25;30462.25;171
20260617 055600;30462.00;30465.75;30452.50;30454.25;86
20260617 055700;30453.25;30458.50;30448.00;30458.00;97
20260617 055800;30458.50;30462.00;30453.75;30459.25;77
20260617 055900;30457.50;30464.25;30456.50;30461.00;92
